new_column,ts_code,trade_date,open,high,low,close,vol
0,NVDA,2018-09-06,277.76,277.86,271.39,272.72,8069889
1,NVDA,2018-09-07,269.0,276.93,267.19,271.86,7385468
2,NVDA,2018-09-10,272.77,275.93,271.0,274.73,5503457
3,NVDA,2018-09-11,272.86,276.4,272.02,272.8,6077818
4,NVDA,2018-09-12,271.19,271.98,261.92,268.2,10477259
5,NVDA,2018-09-13,270.86,275.0,270.16,271.34,7638387
6,NVDA,2018-09-14,274.99,279.1,273.5,276.43,9673380
7,NVDA,2018-09-17,275.4,277.38,273.15,273.93,5138189
8,NVDA,2018-09-18,274.09,278.24,270.75,271.02,7488023
9,NVDA,2018-09-19,270.27,272.7,268.25,271.98,5621465
10,NVDA,2018-09-20,267.05,268.76,264.1,266.28,10764569
11,NVDA,2018-09-21,266.76,268.6,262.11,263.45,10878157
12,NVDA,2018-09-24,262.2,265.84,258.68,265.7,7347826
13,NVDA,2018-09-25,268.37,269.42,264.91,268.41,7009746
14,NVDA,2018-09-26,268.61,270.24,266.28,266.92,6713688
15,NVDA,2018-09-27,268.34,269.2,266.13,267.4,5360717
16,NVDA,2018-09-28,272.73,281.92,271.6,281.02,17734914
17,NVDA,2018-10-01,284.16,292.06,282.6,289.36,15551453
18,NVDA,2018-10-02,288.25,292.76,285.58,286.48,9599118
19,NVDA,2018-10-03,289.32,289.62,282.53,286.73,8013769
20,NVDA,2018-10-04,285.27,286.25,276.18,279.29,9780489
21,NVDA,2018-10-05,278.29,280.8,267.54,269.86,10665861
22,NVDA,2018-10-08,266.5,271.16,260.08,265.77,10215265
23,NVDA,2018-10-09,264.94,268.76,262.8,265.54,6837493
24,NVDA,2018-10-10,261.26,263.11,245.6,245.69,17123454
25,NVDA,2018-10-11,242.17,247.56,234.26,235.13,18135929
26,NVDA,2018-10-12,245.51,249.54,239.65,246.54,15205917
27,NVDA,2018-10-15,246.0,246.0,235.34,235.38,11244032
28,NVDA,2018-10-16,239.93,246.28,237.94,245.83,10217795
29,NVDA,2018-10-17,248.34,249.88,241.08,243.06,8241701
30,NVDA,2018-10-18,245.86,247.41,237.09,239.53,13100548
31,NVDA,2018-10-19,241.76,242.55,227.7,229.17,15340249
32,NVDA,2018-10-22,231.28,235.32,227.07,231.22,9221091
33,NVDA,2018-10-23,220.43,224.19,216.71,221.06,15660945
34,NVDA,2018-10-24,219.51,221.39,198.85,199.41,22107199
35,NVDA,2018-10-25,195.47,209.75,193.68,207.84,23793040
36,NVDA,2018-10-26,198.31,204.84,193.12,198.29,16619628
37,NVDA,2018-10-29,203.99,204.13,176.01,185.62,18950441
38,NVDA,2018-10-30,186.55,203.4,185.62,203.0,20179768
39,NVDA,2018-10-31,209.65,212.59,204.01,210.83,18644304
40,NVDA,2018-11-01,212.3,218.49,207.19,218.11,14163208
