new_column,ts_code,trade_date,open,high,low,close,vol
0,ADBE,2018-09-06,256.95,260.27,255.14,259.75,2810834
1,ADBE,2018-09-07,258.0,263.67,257.12,260.87,2894348
2,ADBE,2018-09-10,264.27,265.93,260.79,265.37,2633558
3,ADBE,2018-09-11,265.3,268.6,263.31,267.0,2866078
4,ADBE,2018-09-12,267.83,270.94,266.448,267.79,3365421
5,ADBE,2018-09-13,267.13,270.0,265.01,268.52,4773968
6,ADBE,2018-09-14,269.0,277.61,268.0,274.69,6182502
7,ADBE,2018-09-17,275.0,275.78,267.68,268.25,3080942
8,ADBE,2018-09-18,267.61,273.78,266.6033,270.79,2684423
9,ADBE,2018-09-19,271.14,271.95,263.6139,264.88,2801378
10,ADBE,2018-09-20,266.47,269.54,264.1892,266.34,2560184
11,ADBE,2018-09-21,266.15,267.5,260.24,260.88,6186497
12,ADBE,2018-09-24,260.0,264.46,257.07,264.09,2619133
13,ADBE,2018-09-25,264.6,268.43,264.2009,267.84,2298022
14,ADBE,2018-09-26,268.56,270.68,266.66,268.47,2027658
15,ADBE,2018-09-27,270.0,272.42,269.25,269.91,1735155
16,ADBE,2018-09-28,269.75,272.26,268.44,269.95,2784504
17,ADBE,2018-10-01,271.76,276.63,271.46,275.49,3553432
18,ADBE,2018-10-02,274.71,277.03,271.85,272.0,3254406
19,ADBE,2018-10-03,273.25,274.17,269.76,270.51,2726375
20,ADBE,2018-10-04,269.5,271.07,260.5364,263.71,3780326
21,ADBE,2018-10-05,263.96,266.1,258.31,263.22,3098832
22,ADBE,2018-10-08,261.84,263.4564,248.6852,254.69,5109168
23,ADBE,2018-10-09,254.16,258.72,251.71,254.16,2597721
24,ADBE,2018-10-10,252.52,253.38,237.86,237.91,5309318
25,ADBE,2018-10-11,236.41,245.72,234.72,238.59,7042917
26,ADBE,2018-10-12,247.74,249.91,242.7827,248.87,4779938
27,ADBE,2018-10-15,248.34,248.37,238.0,238.01,5106421
28,ADBE,2018-10-16,252.5,261.73,251.77,260.67,8679636
29,ADBE,2018-10-17,261.21,261.89,255.26,258.91,4405056
30,ADBE,2018-10-18,256.19,257.21,246.01,250.35,5378932
31,ADBE,2018-10-19,252.73,252.89,243.64,245.03,4070625
32,ADBE,2018-10-22,246.0,251.635,242.8029,251.06,3486990
33,ADBE,2018-10-23,246.19,254.91,242.56,251.76,5006280
34,ADBE,2018-10-24,250.61,254.5991,238.23,238.44,4859524
35,ADBE,2018-10-25,242.17,253.59,241.66,252.92,5283634
36,ADBE,2018-10-26,243.85,252.18,241.405,245.8,4505846
37,ADBE,2018-10-29,250.67,254.53,233.395,239.75,4725035
38,ADBE,2018-10-30,238.99,242.5,231.7,238.41,5626772
39,ADBE,2018-10-31,245.41,249.6,243.6662,245.76,4422974
40,ADBE,2018-11-01,245.69,247.55,241.49,245.28,3192176
41,ADBE,2018-11-02,246.57,247.47,237.8,239.64,4335346
42,ADBE,2018-11-05,240.0,241.0,233.62,239.89,3224119
43,ADBE,2018-11-06,240.48,244.64,237.76,240.56,2446675
44,ADBE,2018-11-07,244.8,253.961,243.81,253.43,3790606
45,ADBE,2018-11-08,253.31,254.13,247.74,249.96,2389273
46,ADBE,2018-11-09,247.56,248.29,241.16,244.84,2765862
47,ADBE,2018-11-12,244.14,244.8,235.36,236.67,3498270
48,ADBE,2018-11-13,238.38,243.0,235.8501,238.74,4017536
49,ADBE,2018-11-14,242.16,242.91,231.9101,235.22,3261302
50,ADBE,2018-11-15,233.98,241.43,231.33,239.95,3383487
51,ADBE,2018-11-16,239.52,240.14,235.37,238.89,2897385
52,ADBE,2018-11-19,237.5,238.65,218.72,219.69,7641894
53,ADBE,2018-11-20,209.41,222.84,207.02,219.73,6180467
54,ADBE,2018-11-21,225.33,228.99,222.24,225.98,4846563
55,ADBE,2018-11-23,222.71,227.74,222.51,225.56,1691015
56,ADBE,2018-11-26,229.19,233.3,227.91,231.96,3603692
57,ADBE,2018-11-27,230.77,232.78,228.68,232.25,2882445
58,ADBE,2018-11-28,237.9,250.41,237.74,249.21,6447110
59,ADBE,2018-11-29,246.36,252.25,244.31,249.09,3723510
60,ADBE,2018-11-30,250.23,251.57,247.09,250.89,5156668
61,ADBE,2018-12-03,260.71,260.72,251.8172,255.26,4285915
62,ADBE,2018-12-04,253.22,254.71,244.98,245.82,4041714
63,ADBE,2018-12-06,240.0,250.68,237.96,250.63,3950611
64,ADBE,2018-12-07,248.39,249.26,237.65,238.0,3971074
65,ADBE,2018-12-10,237.46,245.395,237.0101,244.09,3194293
66,ADBE,2018-12-11,251.43,251.75,242.7845,245.34,3179388
67,ADBE,2018-12-12,249.99,251.56,245.04,245.55,4067868
68,ADBE,2018-12-13,248.15,251.6,245.2,248.08,5395115
69,ADBE,2018-12-14,240.76,240.92,229.91,230.0,12189411
70,ADBE,2018-12-17,226.93,230.63,220.48,221.38,7059515
71,ADBE,2018-12-18,222.53,228.13,221.55,226.18,5264971
72,ADBE,2018-12-19,225.92,231.02,221.11,224.65,6110844
73,ADBE,2018-12-20,223.0,224.85,212.83,218.65,6099382
74,ADBE,2018-12-21,219.55,222.26,207.37,208.8,8828085
75,ADBE,2018-12-24,206.9,212.58,204.95,205.16,2940454
76,ADBE,2018-12-26,206.53,222.96,206.25,222.95,5897853
77,ADBE,2018-12-27,219.99,225.17,214.16,225.14,3931134
78,ADBE,2018-12-28,227.58,228.11,220.87,223.13,3160241
79,ADBE,2018-12-31,225.56,227.33,223.235,226.24,2866443
80,ADBE,2019-01-02,219.91,226.17,219.0,224.57,2784109
81,ADBE,2019-01-03,220.88,223.63,215.15,215.7,3663514
82,ADBE,2019-01-04,219.84,227.65,217.48,226.19,4043376
83,ADBE,2019-01-07,229.95,232.6,227.29,229.26,3638526
84,ADBE,2019-01-08,232.65,233.77,228.3298,232.68,3685900
85,ADBE,2019-01-09,234.01,238.59,232.0,235.43,3594435
86,ADBE,2019-01-10,233.77,238.04,231.71,237.77,2704960
87,ADBE,2019-01-11,235.71,239.32,235.23,237.55,3179485
88,ADBE,2019-01-14,235.33,236.255,231.9587,234.56,2607012
89,ADBE,2019-01-15,237.9,243.93,237.2552,242.36,3656486
90,ADBE,2019-01-16,243.6,244.0,239.68,241.95,2885155
91,ADBE,2019-01-17,240.13,245.04,238.7801,244.4,2836201
92,ADBE,2019-01-18,247.45,250.68,244.45,247.51,3711300
93,ADBE,2019-01-22,245.13,245.6083,241.19,243.85,4155486
94,ADBE,2019-01-23,244.91,248.16,240.5963,245.14,2031718
95,ADBE,2019-01-24,245.62,245.98,241.18,242.56,3642950
96,ADBE,2019-01-25,244.99,247.1,243.43,244.95,3821429
97,ADBE,2019-01-28,241.0,243.22,239.35,241.85,2110409
98,ADBE,2019-01-29,241.81,242.8653,237.27,238.27,1937089
99,ADBE,2019-01-30,240.16,243.0,238.87,242.67,2483107
100,ADBE,2019-01-31,243.0,249.0,243.0,247.82,5007179
101,ADBE,2019-02-01,247.82,251.035,246.1,247.38,3033305
102,ADBE,2019-02-04,248.56,256.99,248.06,254.74,3705123
103,ADBE,2019-02-05,256.74,258.56,254.01,254.82,3041982
104,ADBE,2019-02-06,255.06,255.93,250.71,254.35,2539068
105,ADBE,2019-02-07,251.33,254.31,250.28,253.74,2099743
106,ADBE,2019-02-08,251.39,257.05,250.64,257.0,2756758
107,ADBE,2019-02-11,258.89,259.9,256.19,258.39,3538128
108,ADBE,2019-02-12,260.15,262.2509,258.67,261.37,2518430
109,ADBE,2019-02-13,263.13,263.3645,259.37,260.23,1899835
110,ADBE,2019-02-14,259.4,261.71,258.01,260.14,1884977
111,ADBE,2019-02-15,260.34,260.97,258.0725,259.45,2999236
112,ADBE,2019-02-19,258.98,260.06,256.45,257.81,3475615
113,ADBE,2019-02-20,258.13,260.99,255.9164,258.1,2484800
114,ADBE,2019-02-21,257.3,259.3491,255.12,257.76,2607433
115,ADBE,2019-02-22,257.61,260.24,257.61,258.9,2006123
116,ADBE,2019-02-25,261.5,262.98,258.18,258.62,1815766
117,ADBE,2019-02-26,258.0,262.58,256.3734,261.22,2539030
118,ADBE,2019-02-27,259.77,263.08,256.52,262.9,2267003
119,ADBE,2019-02-28,262.4,266.24,261.76,262.5,3810382
120,ADBE,2019-03-01,265.75,266.24,261.5,264.01,2594052
121,ADBE,2019-03-04,266.7,267.0,254.08,258.16,2995155
122,ADBE,2019-03-05,259.0,259.865,256.365,257.38,2101785
123,ADBE,2019-03-06,257.4,259.49,253.84,256.4,1950615
124,ADBE,2019-03-07,255.77,257.49,253.2855,255.46,3185202
125,ADBE,2019-03-08,251.49,255.02,249.0954,254.74,2195350
126,ADBE,2019-03-11,255.98,261.46,255.77,260.96,2711658
127,ADBE,2019-03-12,261.86,264.75,259.01,263.51,2583623
128,ADBE,2019-03-13,265.5,269.8,264.13,264.38,3992487
129,ADBE,2019-03-14,265.26,268.0,263.52,267.69,5113443
130,ADBE,2019-03-15,258.03,260.0,252.03,257.09,12110485
131,ADBE,2019-03-18,257.11,259.96,253.8901,257.76,4013389
132,ADBE,2019-03-19,259.43,260.64,256.34,260.42,4257338
133,ADBE,2019-03-20,260.54,262.3,256.17,259.74,3732580
134,ADBE,2019-03-21,259.0,264.34,258.4,264.18,2359850
135,ADBE,2019-03-22,263.47,264.64,259.52,259.69,3454012
136,ADBE,2019-03-25,259.21,263.12,257.1,262.27,2639365
137,ADBE,2019-03-26,265.05,267.74,263.84,265.59,3150072
138,ADBE,2019-03-27,265.53,265.9731,259.04,262.34,2521923
139,ADBE,2019-03-28,263.5,265.1699,260.88,263.53,2017976
140,ADBE,2019-03-29,265.47,266.75,264.2,266.49,2097589
141,ADBE,2019-04-01,269.85,272.385,268.19,272.17,2970213
142,ADBE,2019-04-02,272.89,273.0,267.63,271.35,1877939
143,ADBE,2019-04-03,273.71,274.18,270.975,271.5,2432780
144,ADBE,2019-04-04,270.98,271.47,263.72,267.89,2947386
145,ADBE,2019-04-05,269.44,269.94,266.59,267.45,1970627
146,ADBE,2019-04-08,266.96,269.09,264.7,268.81,1796796
147,ADBE,2019-04-09,267.12,269.99,266.8,268.99,1605892
148,ADBE,2019-04-10,269.47,272.16,269.01,271.58,1469979
149,ADBE,2019-04-11,271.95,272.92,270.77,271.9,2085789
150,ADBE,2019-04-12,273.01,273.51,270.82,271.86,1681371
151,ADBE,2019-04-15,271.86,273.71,270.62,272.22,1462311
152,ADBE,2019-04-16,273.07,273.39,269.64,271.43,1638464
153,ADBE,2019-04-17,272.17,272.665,268.44,269.45,2391518
154,ADBE,2019-04-18,270.09,270.82,266.64,270.57,2028988
155,ADBE,2019-04-22,269.82,272.32,269.2033,272.21,1364952
156,ADBE,2019-04-23,272.54,278.89,271.59,278.49,2693942
157,ADBE,2019-04-24,279.22,280.17,275.25,275.45,1867555
158,ADBE,2019-04-25,278.4,279.52,274.3785,277.66,1747300
159,ADBE,2019-04-26,278.18,282.0,275.79,281.96,2114205
160,ADBE,2019-04-29,286.46,291.705,285.38,286.14,5592372
161,ADBE,2019-04-30,286.1,289.77,285.25,289.25,3067976
162,ADBE,2019-05-01,291.0,291.0,283.19,283.35,2056176
163,ADBE,2019-05-02,283.14,284.59,278.15,279.64,2482283
164,ADBE,2019-05-03,282.56,286.35,282.39,285.58,1979920
165,ADBE,2019-05-06,277.6,284.2165,275.81,283.66,1994477
166,ADBE,2019-05-07,278.82,280.65,273.67,277.07,2567977
167,ADBE,2019-05-08,275.83,278.37,274.16,276.77,2611043
168,ADBE,2019-05-09,274.16,277.12,270.7975,275.79,1867193
169,ADBE,2019-05-10,273.58,279.5,270.32,278.48,2097736
170,ADBE,2019-05-13,270.565,274.19,267.22,267.7,2698322
171,ADBE,2019-05-14,269.43,274.23,269.29,271.86,2046551
172,ADBE,2019-05-15,269.82,276.95,269.5,276.82,2708559
173,ADBE,2019-05-16,278.63,285.87,278.4,283.55,3413063
174,ADBE,2019-05-17,281.68,284.412,279.069,279.85,2223523
175,ADBE,2019-05-20,276.1,277.89,273.4,275.45,2391950
176,ADBE,2019-05-21,278.21,280.0,277.045,278.07,1793665
177,ADBE,2019-05-22,277.42,282.74,277.255,281.82,1570628
178,ADBE,2019-05-23,278.29,278.43,271.69,274.25,2706419
179,ADBE,2019-05-24,273.54,277.475,273.54,274.77,1878339
180,ADBE,2019-05-28,276.49,281.45,275.37,278.25,2475891
181,ADBE,2019-05-29,275.29,276.8025,272.28,273.38,1805982
182,ADBE,2019-05-30,274.43,275.09,272.43,274.51,1601106
183,ADBE,2019-05-31,271.28,272.91,268.75,270.9,2526653
184,ADBE,2019-06-03,270.51,272.81,257.53,259.03,3903421
185,ADBE,2019-06-04,263.27,268.93,257.46,268.71,3750815
186,ADBE,2019-06-05,272.78,273.21,268.39,272.86,2650396
187,ADBE,2019-06-06,273.72,275.76,271.045,274.8,2211787
188,ADBE,2019-06-07,275.87,282.37,275.51,278.16,2759013
189,ADBE,2019-06-10,280.98,284.98,280.2,280.34,2487726
190,ADBE,2019-06-11,283.91,284.89,272.0301,275.99,2969720
191,ADBE,2019-06-12,276.13,277.555,274.575,276.84,1313852
192,ADBE,2019-06-13,278.59,278.96,275.915,276.3,1696743
193,ADBE,2019-06-14,275.91,277.1,274.0,274.28,2262838
194,ADBE,2019-06-17,274.63,277.47,274.63,275.6,2254229
195,ADBE,2019-06-18,280.37,280.4908,276.62,276.78,4529340
196,ADBE,2019-06-19,287.0,292.0,284.34,291.21,9738584
197,ADBE,2019-06-20,293.25,302.66,293.25,302.11,5632525
198,ADBE,2019-06-21,301.46,304.0,299.09,299.33,4015546
199,ADBE,2019-06-24,300.0,302.58,298.685,299.87,2869223
200,ADBE,2019-06-25,299.21,300.645,287.0,287.97,4638470
201,ADBE,2019-06-26,291.26,292.76,288.7,288.72,2896763
202,ADBE,2019-06-27,290.04,294.67,290.04,293.23,2596919
203,ADBE,2019-06-28,294.5,295.1,291.95,294.65,2648300
204,ADBE,2019-07-01,299.55,301.9,297.66,300.97,2624198
205,ADBE,2019-07-02,301.19,301.58,299.3598,301.39,1816885
206,ADBE,2019-07-03,302.0,305.86,301.29,305.7,1585273
207,ADBE,2019-07-05,304.01,305.24,298.93,303.98,2872770
208,ADBE,2019-07-08,302.76,303.11,300.13,302.92,1909180
209,ADBE,2019-07-09,300.56,305.13,300.2201,304.2,1644254
210,ADBE,2019-07-10,305.1,309.32,305.1,306.98,1954088
211,ADBE,2019-07-11,307.39,310.1709,305.9,307.6,1951519
212,ADBE,2019-07-12,308.01,309.7,304.965,309.42,1624840
213,ADBE,2019-07-15,310.0,310.455,307.72,308.76,1161681
214,ADBE,2019-07-16,308.0,308.46,305.0711,305.7,1838747
215,ADBE,2019-07-17,307.13,310.9566,306.75,309.39,2298481
216,ADBE,2019-07-18,307.21,310.92,306.85,310.08,1597673
217,ADBE,2019-07-19,311.56,313.11,305.265,306.87,2100253
218,ADBE,2019-07-22,308.39,309.92,307.14,308.55,1336736
219,ADBE,2019-07-23,309.91,309.98,305.22,307.88,1826893
220,ADBE,2019-07-24,305.81,310.7317,305.81,310.27,1459247
221,ADBE,2019-07-25,308.66,309.66,306.1,308.73,1378470
222,ADBE,2019-07-26,309.97,312.5,309.26,311.27,1507922
223,ADBE,2019-07-29,311.94,311.94,301.48,307.22,2778446
224,ADBE,2019-07-30,305.07,307.09,302.55,303.64,2157952
225,ADBE,2019-07-31,303.61,304.95,295.11,298.86,3066861
226,ADBE,2019-08-01,299.15,304.99,296.77,298.44,3210196
227,ADBE,2019-08-02,295.57,297.35,289.42,293.71,3400897
228,ADBE,2019-08-05,285.04,286.87,276.78,280.36,4292566
229,ADBE,2019-08-06,283.63,286.99,282.5,286.21,2552138
230,ADBE,2019-08-07,282.24,290.26,282.0,289.02,2196689
231,ADBE,2019-08-08,292.75,297.87,290.2,297.78,2506035
232,ADBE,2019-08-09,296.14,298.27,292.15,294.83,1451132
233,ADBE,2019-08-12,293.14,294.42,287.4127,288.65,1580529
234,ADBE,2019-08-13,288.23,295.5,286.39,293.17,2346691
235,ADBE,2019-08-14,287.6,289.65,281.425,283.66,2585987
236,ADBE,2019-08-15,285.64,286.49,280.86,282.71,2338678
237,ADBE,2019-08-16,285.58,290.15,283.32,287.45,1981029
238,ADBE,2019-08-19,291.32,291.77,287.17,287.97,1956105
239,ADBE,2019-08-20,287.97,288.66,285.4,285.71,1491067
240,ADBE,2019-08-21,288.54,292.92,286.51,291.53,1520460
241,ADBE,2019-08-22,292.57,292.9,285.1215,287.69,1745838
242,ADBE,2019-08-23,289.23,293.5725,280.97,282.44,2852522
243,ADBE,2019-08-26,284.86,288.89,283.51,288.74,1792971
244,ADBE,2019-08-27,290.66,291.85,286.5301,289.45,1793394
245,ADBE,2019-08-28,286.55,287.99,280.42,282.13,2776067
246,ADBE,2019-08-29,285.71,287.7,283.615,286.63,2172535
247,ADBE,2019-08-30,287.41,288.5,280.115,284.51,2373297
248,ADBE,2019-09-03,284.25,287.46,281.4,282.45,1838081
249,ADBE,2019-09-04,286.04,286.245,282.46,284.6,1516136
250,ADBE,2019-09-05,287.83,288.0101,281.52,287.75,2836385
251,ADBE,2019-09-06,288.2,289.59,283.96,284.94,2273061
252,ADBE,2019-09-09,286.52,286.93,276.6,279.3,3134613
253,ADBE,2019-09-10,277.58,277.58,272.34,276.14,4098222
254,ADBE,2019-09-11,277.66,280.3099,274.0,277.78,2593970
255,ADBE,2019-09-12,281.0,282.28,277.94,278.02,2955024
256,ADBE,2019-09-13,278.22,280.28,276.32,278.35,2948590
257,ADBE,2019-09-16,276.62,283.05,275.3,282.93,2774732
258,ADBE,2019-09-17,284.04,285.3,280.355,284.69,4541202
259,ADBE,2019-09-18,275.35,280.29,270.02,279.72,7479171
260,ADBE,2019-09-19,280.17,284.365,279.83,281.26,3171211
261,ADBE,2019-09-20,281.6,283.2,274.95,277.91,4160719
262,ADBE,2019-09-23,275.93,279.58,275.41,277.44,2068852
263,ADBE,2019-09-24,279.58,280.7,271.08,272.47,3351591
264,ADBE,2019-09-25,271.9,277.71,267.7269,277.43,3452563
265,ADBE,2019-09-26,278.46,285.9,277.01,283.81,4325923
266,ADBE,2019-09-27,284.63,284.98,274.1201,277.54,3168377
267,ADBE,2019-09-30,277.54,279.0,275.14,276.25,4077253
268,ADBE,2019-10-01,278.99,279.6499,271.87,272.71,3311550
269,ADBE,2019-10-02,271.18,271.18,265.1903,266.66,3400605
270,ADBE,2019-10-03,266.92,272.8,263.85,272.4,3652220
271,ADBE,2019-10-04,273.11,278.08,273.11,276.96,2583298
272,ADBE,2019-10-07,276.32,278.49,275.59,276.9,1856382
273,ADBE,2019-10-08,274.46,275.41,270.8,270.83,2162370
274,ADBE,2019-10-09,273.52,275.55,272.86,274.27,1376725
275,ADBE,2019-10-10,274.06,276.71,272.79,274.98,1634808
276,ADBE,2019-10-11,278.37,281.27,277.63,278.29,2098200
277,ADBE,2019-10-14,278.11,279.415,277.15,277.78,1377172
278,ADBE,2019-10-15,278.17,281.51,278.02,279.39,1969235
279,ADBE,2019-10-16,270.23,272.81,267.51,272.7,4333191
280,ADBE,2019-10-17,272.61,274.12,267.15,269.24,3414775
281,ADBE,2019-10-18,269.36,269.68,262.1034,265.52,4299275
282,ADBE,2019-10-21,265.63,267.43,262.57,266.84,2868802
283,ADBE,2019-10-22,268.49,269.28,260.6401,261.09,3412660
284,ADBE,2019-10-23,261.0,265.52,259.57,261.32,3079754
285,ADBE,2019-10-24,264.04,271.46,263.25,269.7,3597687
286,ADBE,2019-10-25,267.8,271.61,267.02,270.98,1822271
287,ADBE,2019-10-28,271.58,272.29,268.3751,271.35,2225827
288,ADBE,2019-10-29,271.68,273.72,271.06,271.45,1723508
289,ADBE,2019-10-30,273.25,278.65,272.61,278.41,2320773
290,ADBE,2019-10-31,278.27,279.32,275.31,277.93,2845383
291,ADBE,2019-11-01,279.14,281.83,277.2675,277.82,2827222
